[2025-06-28 19:20:12] Usuario: desconhecido | Acao: ATUALIZAR_SWITCH | Detalhes: Switch atualizado: ID=2, Nome=Switch 02, Marca=Cisco, Modelo=Outro | Status: sucesso
[2025-07-24 11:14:23] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=89, Porta ID=120, Equipamento ID=232 | Status: sucesso
[2025-07-24 11:16:55] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=30, Nome=Sala CNS 101 (via formulário) | Status: sucesso
[2025-07-24 11:17:27] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=237, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:18:00] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=238, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 11:18:31] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=239, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-24 11:19:20] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=240, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 11:19:39] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=90, Porta ID=137, Equipamento ID=240 | Status: sucesso
[2025-07-24 11:21:36] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=31, Nome=Sala CNS 102 (via formulário) | Status: sucesso
[2025-07-24 11:24:35] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=241, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-24 11:24:55] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=91, Porta ID=174, Equipamento ID=241 | Status: sucesso
[2025-07-24 11:27:01] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=32, Nome=Sala CNS 103 (via formulário) | Status: sucesso
[2025-07-24 11:27:12] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=33, Nome=Sala CNS 104 (via formulário) | Status: sucesso
[2025-07-24 11:28:19] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=242, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-24 11:29:19] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=243, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-24 11:29:45] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=92, Porta ID=176, Equipamento ID=243 | Status: sucesso
[2025-07-24 11:30:08] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=93, Porta ID=175, Equipamento ID=242 | Status: sucesso
[2025-07-24 11:35:05] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=34, Nome=Sala KAD 105 (via formulário) | Status: sucesso
[2025-07-24 11:35:38] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=244, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:35:55] Usuario: admin_wh | Acao: ATUALIZAR_EQUIPAMENTO | Detalhes: Equipamento atualizado: ID=237, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:36:28] Usuario: admin_wh | Acao: ATUALIZAR_EQUIPAMENTO | Detalhes: Equipamento atualizado: ID=213, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:36:43] Usuario: admin_wh | Acao: ATUALIZAR_EQUIPAMENTO | Detalhes: Equipamento atualizado: ID=101, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:37:04] Usuario: admin_wh | Acao: ATUALIZAR_EQUIPAMENTO | Detalhes: Equipamento atualizado: ID=168, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 11:37:53] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=245, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 11:38:36] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=246, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-24 11:39:21] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=247, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-24 11:40:09] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=248, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-24 11:43:07] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=249, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 11:43:48] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=94, Porta ID=186, Equipamento ID=247 | Status: sucesso
[2025-07-24 11:43:53] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=95, Porta ID=187, Equipamento ID=249 | Status: sucesso
[2025-07-24 11:44:00] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=96, Porta ID=188, Equipamento ID=248 | Status: sucesso
[2025-07-24 11:56:51] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=35, Nome=Sala KAD 106 (via formulário) | Status: sucesso
[2025-07-24 12:01:42] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=250, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 12:02:01] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=251, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 12:02:25] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=252, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-24 12:03:16] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=253, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-24 12:03:48] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=254, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-24 12:04:17] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=255, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 12:04:44] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=97, Porta ID=192, Equipamento ID=253 | Status: sucesso
[2025-07-24 12:04:51] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=98, Porta ID=193, Equipamento ID=254 | Status: sucesso
[2025-07-24 12:05:14] Usuario: admin_wh | Acao: CRIAR_SWITCH | Detalhes: Switch criado: ID=8, Nome=Switch 03 - 1 Andar, Marca=Cisco, Modelo=Outro | Status: sucesso
[2025-07-24 12:05:40] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=99, Porta ID=214, Equipamento ID=255 | Status: sucesso
[2025-07-24 12:07:13] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=36, Nome=Sala KAD 107 (via formulário) | Status: sucesso
[2025-07-24 12:07:39] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=256, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 12:10:23] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=257, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 12:12:13] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=258, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-24 12:12:53] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=259, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-24 12:13:33] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=260, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-24 12:14:01] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=261, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 12:14:30] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=100, Porta ID=215, Equipamento ID=261 | Status: sucesso
[2025-07-24 12:14:36] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=101, Porta ID=216, Equipamento ID=260 | Status: sucesso
[2025-07-24 12:14:42] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=102, Porta ID=217, Equipamento ID=259 | Status: sucesso
[2025-07-24 12:16:42] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=37, Nome=Sala KAD 108 (via formulário) | Status: sucesso
[2025-07-24 12:17:21] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=262, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 12:17:46] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=263, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 12:20:37] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=264, Nome=TV, Tipo=TV, Marca=LG, Modelo=50UN731C0SC | Status: sucesso
[2025-07-24 12:21:07] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=265, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 12:21:29] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=103, Porta ID=218, Equipamento ID=265 | Status: sucesso
[2025-07-24 12:23:20] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=38, Nome=Sala KAD 109 (via formulário) | Status: sucesso
[2025-07-24 12:24:04] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=266, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-24 12:24:16] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=104, Porta ID=219, Equipamento ID=266 | Status: sucesso
[2025-07-24 12:39:00] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=39, Nome=Sala KAD 110 (via formulário) | Status: sucesso
[2025-07-24 12:41:37] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=267, Nome=TV, Tipo=TV, Marca=LG, Modelo=32SM5KE-BJ | Status: sucesso
[2025-07-24 12:41:50] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=105, Porta ID=220, Equipamento ID=267 | Status: sucesso
[2025-07-24 12:43:33] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=40, Nome=Sala KAD 111 (via formulário) | Status: sucesso
[2025-07-24 12:50:44] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=268, Nome=TV, Tipo=TV, Marca=LG, Modelo=32SM5KE-BJ | Status: sucesso
[2025-07-24 12:50:53] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=106, Porta ID=221, Equipamento ID=268 | Status: sucesso
[2025-07-24 14:50:58] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=41, Nome=Sala KAD 112 (via formulário) | Status: sucesso
[2025-07-24 14:59:45] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=269, Nome=TV, Tipo=TV, Marca=LG, Modelo=32SM5KE-BJ | Status: sucesso
[2025-07-24 14:59:57] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=107, Porta ID=177, Equipamento ID=269 | Status: sucesso
[2025-07-24 15:42:27] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=42, Nome=Sala KAD 113 (via formulário) | Status: sucesso
[2025-07-24 15:43:13] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=270, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 15:43:45] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=271, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 15:44:28] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=272, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-24 15:45:15] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=273, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-24 15:46:16] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=274, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-24 15:46:54] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=275, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 15:47:24] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=108, Porta ID=127, Equipamento ID=274 | Status: sucesso
[2025-07-24 15:47:44] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=109, Porta ID=184, Equipamento ID=275 | Status: sucesso
[2025-07-24 15:47:49] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=110, Porta ID=185, Equipamento ID=273 | Status: sucesso
[2025-07-24 15:50:42] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=43, Nome=Sala KAD 114 (via formulário) | Status: sucesso
[2025-07-24 15:51:19] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=276, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-24 15:51:45] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=277, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-24 15:52:20] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=278, Nome=TV, Tipo=TV, Marca=LG, Modelo=50UN731C0SC | Status: sucesso
[2025-07-24 15:52:57] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=279, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-24 15:53:22] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=111, Porta ID=138, Equipamento ID=279 | Status: sucesso
[2025-07-25 10:52:36] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=44, Nome=Sala CNS 115 (via formulário) | Status: sucesso
[2025-07-25 10:53:16] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=280, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-25 10:53:49] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=281, Nome=Câmera, Tipo=Camera, Marca=Logitech, Modelo=Rally | Status: sucesso
[2025-07-25 10:54:32] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=282, Nome=Microfone, Tipo=Microfone, Marca=Logitech, Modelo=Rally Mic Pod | Status: sucesso
[2025-07-25 10:55:01] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=283, Nome=Speaker, Tipo=Speaker, Marca=Logitech, Modelo=Rally | Status: sucesso
[2025-07-25 10:55:31] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=284, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-25 10:56:12] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=285, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-25 10:56:46] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=286, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-25 10:57:32] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=287, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-25 10:58:27] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=288, Nome=Display Hub, Tipo=Hub, Marca=Logitech, Modelo=Display | Status: sucesso
[2025-07-25 10:59:10] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=289, Nome=Table Hub, Tipo=Hub, Marca=Logitech, Modelo=Table | Status: sucesso
[2025-07-25 10:59:41] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=112, Porta ID=124, Equipamento ID=285 | Status: sucesso
[2025-07-25 10:59:48] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=113, Porta ID=125, Equipamento ID=286 | Status: sucesso
[2025-07-25 10:59:58] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=114, Porta ID=126, Equipamento ID=287 | Status: sucesso
[2025-07-25 11:01:42] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=45, Nome=Sala CNS 117 (via formulário) | Status: sucesso
[2025-07-25 11:02:32] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=290, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:02:44] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=115, Porta ID=167, Equipamento ID=290 | Status: sucesso
[2025-07-25 11:03:39] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=46, Nome=Sala CNS 118 (via formulário) | Status: sucesso
[2025-07-25 11:04:05] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=291, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-25 11:04:41] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=292, Nome=Meetup, Tipo=Meetup, Marca=Logitech, Modelo=Meetup | Status: sucesso
[2025-07-25 11:05:14] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=293, Nome=TV, Tipo=TV, Marca=LG, Modelo=55UN731C0SC | Status: sucesso
[2025-07-25 11:05:53] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=294, Nome=Painel Agenda, Tipo=Painel, Marca=Crestron, Modelo=TSW-770-B-S | Status: sucesso
[2025-07-25 11:06:41] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=295, Nome=Sensor de presença, Tipo=Sensor, Marca=Crestron, Modelo=CEN-ODT-C-POE | Status: sucesso
[2025-07-25 11:07:34] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=296, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-25 11:07:58] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=116, Porta ID=166, Equipamento ID=296 | Status: sucesso
[2025-07-25 11:08:14] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=117, Porta ID=222, Equipamento ID=295 | Status: sucesso
[2025-07-25 11:08:21] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=118, Porta ID=223, Equipamento ID=294 | Status: sucesso
[2025-07-25 11:09:30] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=47, Nome=Sala CNS 119 (via formulário) | Status: sucesso
[2025-07-25 11:11:01] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=297, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:11:14] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=119, Porta ID=121, Equipamento ID=297 | Status: sucesso
[2025-07-25 11:12:33] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=48, Nome=Sala CNS 120 (via formulário) | Status: sucesso
[2025-07-25 11:13:20] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=298, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:13:30] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=120, Porta ID=169, Equipamento ID=298 | Status: sucesso
[2025-07-25 11:16:30] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=49, Nome=Sala Aberta 01 - 1 Andar (via formulário) | Status: sucesso
[2025-07-25 11:17:15] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=299, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:17:33] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=121, Porta ID=139, Equipamento ID=299 | Status: sucesso
[2025-07-25 11:18:33] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=50, Nome=Sala Aberta 02 - 1 Andar (via formulário) | Status: sucesso
[2025-07-25 11:19:13] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=300, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:19:23] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=122, Porta ID=173, Equipamento ID=300 | Status: sucesso
[2025-07-25 11:21:56] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=51, Nome=Sala Aberta 03 - 1 Andar (via formulário) | Status: sucesso
[2025-07-25 11:22:56] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=301, Nome=TV, Tipo=TV, Marca=LG, Modelo=43UN731C0SC | Status: sucesso
[2025-07-25 11:23:08] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=123, Porta ID=227, Equipamento ID=301 | Status: sucesso
[2025-07-25 11:24:37] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=52, Nome=Outback 01 - 1 Andar (via formulário) | Status: sucesso
[2025-07-25 11:25:10] Usuario: admin_wh | Acao: ATUALIZAR_SALA | Detalhes: Sala atualizada: ID=17, Nome=Outback 01 - Terreo, Equipamentos desatrelados=0, Equipamentos vinculados=1 | Status: sucesso
[2025-07-25 11:25:39] Usuario: admin_wh | Acao: ATUALIZAR_SALA | Detalhes: Sala atualizada: ID=18, Nome=Outback 02 - Terreo, Equipamentos desatrelados=0, Equipamentos vinculados=1 | Status: sucesso
[2025-07-25 11:26:18] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=302, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-25 11:26:54] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=303, Nome=Câmera, Tipo=Camera, Marca=Jabra, Modelo=Panacast | Status: sucesso
[2025-07-25 11:28:16] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=304, Nome=Jabra Speak, Tipo=Microfone, Marca=Jabra, Modelo=Jabra Speak | Status: sucesso
[2025-07-25 11:28:52] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=305, Nome=TV, Tipo=TV, Marca=LG, Modelo=32LM621CBSB | Status: sucesso
[2025-07-25 11:29:31] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=306, Nome=Chromebox, Tipo=PC, Marca=CTL, Modelo=Outro | Status: sucesso
[2025-07-25 11:29:47] Usuario: admin_wh | Acao: CRIAR_CONEXAO | Detalhes: Conexão criada: ID=124, Porta ID=179, Equipamento ID=306 | Status: sucesso
[2025-07-25 11:37:07] Usuario: admin_wh | Acao: CRIAR_EQUIPAMENTO | Detalhes: Equipamento criado: ID=307, Nome=Tap, Tipo=Tap, Marca=Logitech, Modelo=Tap USB | Status: sucesso
[2025-07-25 11:37:25] Usuario: admin_wh | Acao: CRIAR_SALA | Detalhes: Sala criada: ID=53, Nome=Outback 02 - 1 Andar (via formulário) | Status: sucesso
