[2025-08-13 16:18:15] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-26 09:20:18] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 421 criada | Status: sucesso
[2025-08-26 09:20:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-117 criado | Status: sucesso
[2025-08-26 09:20:46] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 422 criada | Status: sucesso
[2025-08-26 09:21:10] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-118 criado | Status: sucesso
[2025-08-26 09:21:10] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 423 criada | Status: sucesso
[2025-08-26 09:44:51] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=61 | Status: sucesso
[2025-08-26 09:45:54] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=61 | Status: sucesso
[2025-08-26 10:02:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-172 criado | Status: sucesso
[2025-08-26 10:02:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 424 criada | Status: sucesso
[2025-08-26 10:03:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-173 criado | Status: sucesso
[2025-08-26 10:03:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 425 criada | Status: sucesso
[2025-08-26 10:03:42] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-174 criado | Status: sucesso
[2025-08-26 10:03:42] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 426 criada | Status: sucesso
[2025-08-26 10:05:24] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-175 criado | Status: sucesso
[2025-08-26 10:05:24] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 427 criada | Status: sucesso
[2025-08-26 10:07:09] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-109 criado | Status: sucesso
[2025-08-26 10:07:09] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 428 criada | Status: sucesso
[2025-08-26 10:08:04] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-110 criado | Status: sucesso
[2025-08-26 10:08:04] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 429 criada | Status: sucesso
[2025-08-26 10:08:37] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-111 criado | Status: sucesso
[2025-08-26 10:08:37] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 430 criada | Status: sucesso
[2025-08-26 10:10:05] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-112 criado | Status: sucesso
[2025-08-26 10:10:05] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 431 criada | Status: sucesso
[2025-08-26 10:11:39] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-113 criado | Status: sucesso
[2025-08-26 10:11:39] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 432 criada | Status: sucesso
[2025-08-26 10:12:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-119 criado | Status: sucesso
[2025-08-26 10:12:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 433 criada | Status: sucesso
[2025-08-26 10:12:53] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-120 criado | Status: sucesso
[2025-08-26 10:12:53] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 434 criada | Status: sucesso
[2025-08-26 10:13:35] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-121 criado | Status: sucesso
[2025-08-26 10:13:35] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 435 criada | Status: sucesso
[2025-08-26 10:18:47] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=62 | Status: sucesso
[2025-08-27 10:24:09] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-27 10:24:09] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-08-27 11:04:49] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-176 criado | Status: sucesso
[2025-08-27 11:04:50] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 436 criada | Status: sucesso
[2025-08-27 11:05:09] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-177 criado | Status: sucesso
[2025-08-27 11:05:09] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 437 criada | Status: sucesso
[2025-08-27 11:05:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-178 criado | Status: sucesso
[2025-08-27 11:05:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 438 criada | Status: sucesso
[2025-08-27 11:06:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-179 criado | Status: sucesso
[2025-08-27 11:06:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 439 criada | Status: sucesso
[2025-08-27 11:06:35] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-180 criado | Status: sucesso
[2025-08-27 11:06:35] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 440 criada | Status: sucesso
[2025-08-27 11:06:51] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-181 criado | Status: sucesso
[2025-08-27 11:06:51] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 441 criada | Status: sucesso
[2025-08-27 11:07:01] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-182 criado | Status: sucesso
[2025-08-27 11:07:01] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 442 criada | Status: sucesso
[2025-08-27 11:07:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-183 criado | Status: sucesso
[2025-08-27 11:07:14] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 443 criada | Status: sucesso
[2025-08-27 11:07:32] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-184 criado | Status: sucesso
[2025-08-27 11:07:32] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 444 criada | Status: sucesso
[2025-08-27 11:07:49] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-185 criado | Status: sucesso
[2025-08-27 11:07:49] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 445 criada | Status: sucesso
[2025-08-27 11:08:02] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-186 criado | Status: sucesso
[2025-08-27 11:08:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 446 criada | Status: sucesso
[2025-08-27 11:13:53] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-114 criado | Status: sucesso
[2025-08-27 11:13:53] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 447 criada | Status: sucesso
[2025-08-27 11:14:46] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-115 criado | Status: sucesso
[2025-08-27 11:14:46] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 448 criada | Status: sucesso
[2025-08-27 11:15:20] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-116 criado | Status: sucesso
[2025-08-27 11:15:21] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 449 criada | Status: sucesso
[2025-08-27 11:18:15] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-117 criado | Status: sucesso
[2025-08-27 11:18:15] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 450 criada | Status: sucesso
[2025-08-27 11:19:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-118 criado | Status: sucesso
[2025-08-27 11:19:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 451 criada | Status: sucesso
[2025-08-27 11:19:56] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-122 criado | Status: sucesso
[2025-08-27 11:19:56] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 452 criada | Status: sucesso
[2025-08-27 11:20:34] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-123 criado | Status: sucesso
[2025-08-27 11:20:34] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 453 criada | Status: sucesso
[2025-08-27 11:22:49] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-124 criado | Status: sucesso
[2025-08-27 11:22:49] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 454 criada | Status: sucesso
[2025-08-27 11:23:22] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-125 criado | Status: sucesso
[2025-08-27 11:23:22] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 455 criada | Status: sucesso
[2025-08-27 11:37:54] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=63 | Status: sucesso
[2025-08-27 11:39:43] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=63 | Status: sucesso
[2025-08-27 12:43:40] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-187 criado | Status: sucesso
[2025-08-27 12:43:40] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 456 criada | Status: sucesso
[2025-08-27 12:44:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-188 criado | Status: sucesso
[2025-08-27 12:44:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 457 criada | Status: sucesso
[2025-08-27 12:44:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-189 criado | Status: sucesso
[2025-08-27 12:44:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 458 criada | Status: sucesso
[2025-08-27 12:44:41] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-190 criado | Status: sucesso
[2025-08-27 12:44:41] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 459 criada | Status: sucesso
[2025-08-27 12:44:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-191 criado | Status: sucesso
[2025-08-27 12:44:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 460 criada | Status: sucesso
[2025-08-27 12:45:18] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-192 criado | Status: sucesso
[2025-08-27 12:45:18] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 461 criada | Status: sucesso
[2025-08-27 12:45:45] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-193 criado | Status: sucesso
[2025-08-27 12:45:45] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 462 criada | Status: sucesso
[2025-08-27 12:45:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-194 criado | Status: sucesso
[2025-08-27 12:45:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 463 criada | Status: sucesso
[2025-08-27 12:46:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-195 criado | Status: sucesso
[2025-08-27 12:46:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 464 criada | Status: sucesso
[2025-08-27 12:49:23] Usuario: admin_wh | Acao: desconectar_cabo | Detalhes: Conexão de cabo 467 desconectada | Status: sucesso
[2025-08-27 12:50:09] Usuario: admin_wh | Acao: excluir_cabo | Detalhes: Cabo ID 464 excluído | Status: sucesso
[2025-08-27 12:50:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-195 criado | Status: sucesso
[2025-08-27 12:50:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 465 criada | Status: sucesso
[2025-08-27 13:51:01] Usuario: admin_wh | Acao: LOGOUT | Detalhes: Logout realizado - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-27 13:51:07] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-27 13:51:07] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-08-27 16:03:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-196 criado | Status: sucesso
[2025-08-27 16:03:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 466 criada | Status: sucesso
[2025-08-27 16:03:22] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-197 criado | Status: sucesso
[2025-08-27 16:03:22] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 467 criada | Status: sucesso
[2025-08-27 16:03:33] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-198 criado | Status: sucesso
[2025-08-27 16:03:33] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 468 criada | Status: sucesso
[2025-08-27 16:04:28] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-119 criado | Status: sucesso
[2025-08-27 16:04:28] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 469 criada | Status: sucesso
[2025-08-27 16:05:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-120 criado | Status: sucesso
[2025-08-27 16:05:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 470 criada | Status: sucesso
[2025-08-27 16:05:44] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-126 criado | Status: sucesso
[2025-08-27 16:05:44] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 471 criada | Status: sucesso
[2025-08-27 16:08:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-127 criado | Status: sucesso
[2025-08-27 16:08:00] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 472 criada | Status: sucesso
[2025-08-27 16:08:25] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-128 criado | Status: sucesso
[2025-08-27 16:08:25] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 473 criada | Status: sucesso
[2025-08-27 16:09:29] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=65 | Status: sucesso
[2025-08-27 16:16:56] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-199 criado | Status: sucesso
[2025-08-27 16:16:56] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 474 criada | Status: sucesso
[2025-08-27 16:17:09] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-200 criado | Status: sucesso
[2025-08-27 16:17:09] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 475 criada | Status: sucesso
[2025-08-27 16:17:18] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-201 criado | Status: sucesso
[2025-08-27 16:17:18] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 476 criada | Status: sucesso
[2025-08-27 16:18:04] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-121 criado | Status: sucesso
[2025-08-27 16:18:04] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 477 criada | Status: sucesso
[2025-08-27 16:18:33] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-122 criado | Status: sucesso
[2025-08-27 16:18:33] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 478 criada | Status: sucesso
[2025-08-27 16:19:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-129 criado | Status: sucesso
[2025-08-27 16:19:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 479 criada | Status: sucesso
[2025-08-27 16:19:39] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-130 criado | Status: sucesso
[2025-08-27 16:19:39] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 480 criada | Status: sucesso
[2025-08-27 16:20:02] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-131 criado | Status: sucesso
[2025-08-27 16:20:02] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 481 criada | Status: sucesso
[2025-08-27 16:21:09] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=66 | Status: sucesso
[2025-08-27 16:24:04] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-202 criado | Status: sucesso
[2025-08-27 16:24:04] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 482 criada | Status: sucesso
[2025-08-27 16:24:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-132 criado | Status: sucesso
[2025-08-27 16:24:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 483 criada | Status: sucesso
[2025-08-27 16:25:06] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=67 | Status: sucesso
[2025-08-27 16:25:30] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=67 | Status: sucesso
[2025-08-27 16:30:55] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-203 criado | Status: sucesso
[2025-08-27 16:30:55] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 484 criada | Status: sucesso
[2025-08-27 16:31:29] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-123 criado | Status: sucesso
[2025-08-27 16:31:29] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 485 criada | Status: sucesso
[2025-08-27 16:32:00] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo USB-124 criado | Status: sucesso
[2025-08-27 16:32:00] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 486 criada | Status: sucesso
[2025-08-27 16:32:22] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-133 criado | Status: sucesso
[2025-08-27 16:32:22] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 487 criada | Status: sucesso
[2025-08-27 16:32:41] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-134 criado | Status: sucesso
[2025-08-27 16:32:41] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 488 criada | Status: sucesso
[2025-08-27 16:33:14] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-135 criado | Status: sucesso
[2025-08-27 16:33:14] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 489 criada | Status: sucesso
[2025-08-27 16:33:56] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=68 | Status: sucesso
[2025-08-27 16:36:36] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-204 criado | Status: sucesso
[2025-08-27 16:36:36] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 490 criada | Status: sucesso
[2025-08-27 16:37:11] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-136 criado | Status: sucesso
[2025-08-27 16:37:11] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 491 criada | Status: sucesso
[2025-08-27 16:37:31] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=69 | Status: sucesso
[2025-08-28 09:49:38] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-28 09:49:38] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-08-28 11:08:48] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-137 criado | Status: sucesso
[2025-08-28 11:08:48] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 492 criada | Status: sucesso
[2025-08-28 11:09:08] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 492 atualizado | Status: sucesso
[2025-08-28 11:09:08] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 495 atualizada | Status: sucesso
[2025-08-28 11:11:27] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo DVI-001 criado | Status: sucesso
[2025-08-28 11:11:27] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 493 criada | Status: sucesso
[2025-08-28 11:17:35] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-205 criado | Status: sucesso
[2025-08-28 11:17:35] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 494 criada | Status: sucesso
[2025-08-28 11:18:08] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-206 criado | Status: sucesso
[2025-08-28 11:18:08] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 495 criada | Status: sucesso
[2025-08-28 11:18:37] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-207 criado | Status: sucesso
[2025-08-28 11:18:37] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 496 criada | Status: sucesso
[2025-08-28 11:19:12] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-208 criado | Status: sucesso
[2025-08-28 11:19:12] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 497 criada | Status: sucesso
[2025-08-28 11:19:30] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-209 criado | Status: sucesso
[2025-08-28 11:19:30] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 498 criada | Status: sucesso
[2025-08-28 11:19:45] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-210 criado | Status: sucesso
[2025-08-28 11:19:45] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 499 criada | Status: sucesso
[2025-08-28 11:20:52] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 494 atualizado | Status: sucesso
[2025-08-28 11:20:52] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 497 atualizada | Status: sucesso
[2025-08-28 11:21:08] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 495 atualizado | Status: sucesso
[2025-08-28 11:21:08] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 498 atualizada | Status: sucesso
[2025-08-28 11:21:18] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 496 atualizado | Status: sucesso
[2025-08-28 11:21:18] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 499 atualizada | Status: sucesso
[2025-08-28 11:21:31] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 497 atualizado | Status: sucesso
[2025-08-28 11:21:31] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 500 atualizada | Status: sucesso
[2025-08-28 11:21:39] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 498 atualizado | Status: sucesso
[2025-08-28 11:21:39] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 501 atualizada | Status: sucesso
[2025-08-28 11:21:54] Usuario: admin_wh | Acao: atualizar_cabo | Detalhes: Cabo ID 499 atualizado | Status: sucesso
[2025-08-28 11:21:54] Usuario: admin_wh | Acao: atualizar_conexao_cabo | Detalhes: Conexão de cabo 502 atualizada | Status: sucesso
[2025-08-28 11:33:08] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=20 | Status: sucesso
[2025-08-28 11:47:50] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-138 criado | Status: sucesso
[2025-08-28 11:47:50] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 500 criada | Status: sucesso
[2025-08-28 11:49:12] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=20 | Status: sucesso
[2025-08-29 09:37:21] Usuario: admin_wh | Acao: LOGIN | Detalhes: Login realizado com sucesso - Nível: admin, Nome: Admin WH | Status: sucesso
[2025-08-29 09:37:21] Usuario: admin_wh | Acao: ESCOLHER_EMPRESA | Detalhes: Empresa selecionada: empresa_wh.db | Status: sucesso
[2025-08-29 11:00:30] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-211 criado | Status: sucesso
[2025-08-29 11:00:30] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 501 criada | Status: sucesso
[2025-08-29 11:00:59] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-139 criado | Status: sucesso
[2025-08-29 11:00:59] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 502 criada | Status: sucesso
[2025-08-29 11:08:14] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=70 | Status: sucesso
[2025-08-29 11:11:54] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-212 criado | Status: sucesso
[2025-08-29 11:11:54] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 503 criada | Status: sucesso
[2025-08-29 11:19:51] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-140 criado | Status: sucesso
[2025-08-29 11:19:51] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 504 criada | Status: sucesso
[2025-08-29 11:20:16] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=71 | Status: sucesso
[2025-08-29 11:31:57] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo ETH-213 criado | Status: sucesso
[2025-08-29 11:31:57] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 505 criada | Status: sucesso
[2025-08-29 11:32:13] Usuario: admin_wh | Acao: criar_cabo | Detalhes: Cabo HDM-141 criado | Status: sucesso
[2025-08-29 11:32:13] Usuario: admin_wh | Acao: criar_conexao_cabo | Detalhes: Conexão de cabo 506 criada | Status: sucesso
[2025-08-29 11:32:30] Usuario: admin_wh | Acao: salvar_layout | Detalhes: sala_id=72 | Status: sucesso
